"","deployment_ID","Species","Family","Genus","Code","Species_latin","MaxN","GRTS_ID","Broadscale_habitat"
"1337","3104","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",4,14,"Subtidal sediments"
"1338","3105","goby_spp","Gobiidae","goby_spp",4,NA,2,72,"Subtidal sediments"
"1339","3105","crab_spp",NA,"crab_spp",2,NA,1,72,"Subtidal sediments"
"1340","3105","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",5,72,"Subtidal sediments"
"1341","3106","juvenile_spp",NA,"juvenile_spp",5,NA,1,67,"Subtidal sediments"
"1342","3106","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",3,67,"Subtidal sediments"
"1343","3106","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,67,"Subtidal sediments"
"1344","3107","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",3,50,"Subtidal seagrass"
"1345","3107","juvenile_spp",NA,"juvenile_spp",5,NA,5,50,"Subtidal seagrass"
"1346","3107","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,50,"Subtidal seagrass"
"1347","3108","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,64,"Subtidal sediments"
"1348","3108","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,64,"Subtidal sediments"
"1349","3108","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,64,"Subtidal sediments"
"1350","3108","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,64,"Subtidal sediments"
"1351","3108","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",6,64,"Subtidal sediments"
"1352","3109","juvenile_spp",NA,"juvenile_spp",5,NA,1,87,"Subtidal sediments"
"1353","3109","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,87,"Subtidal sediments"
"1354","3109","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,87,"Subtidal sediments"
"1355","3109","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",5,87,"Subtidal sediments"
"1356","3110","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",1,60,"Subtidal sediments"
"1357","3110","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",5,60,"Subtidal sediments"
"1358","3110","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,60,"Subtidal sediments"
"1359","3111","crab_spp",NA,"crab_spp",2,NA,2,40,"Subtidal sediments"
"1360","3111","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",3,40,"Subtidal sediments"
"1361","3112","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",2,110,"Subtidal sediments"
"1362","3112","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",19,110,"Subtidal sediments"
"1363","3112","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,110,"Subtidal sediments"
"1364","3112","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,110,"Subtidal sediments"
"1365","3114","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,158,"Subtidal sediments"
"1366","3114","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",2,158,"Subtidal sediments"
"1367","3114","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,158,"Subtidal sediments"
"1368","3114","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,158,"Subtidal sediments"
"1369","3114","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,158,"Subtidal sediments"
"1370","3117","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,115,"Infralittoral rock"
"1371","3117","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,115,"Infralittoral rock"
"1372","3117","juvenile_spp",NA,"juvenile_spp",5,NA,1,115,"Infralittoral rock"
"1373","3118","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,236,"Infralittoral rock"
"1374","3118","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,236,"Infralittoral rock"
"1375","3118","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,236,"Infralittoral rock"
"1376","3118","wrasse_spp","Labridae","wrasse_spp",7,NA,1,236,"Infralittoral rock"
"1377","3119","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,167,"Infralittoral rock"
"1378","3119","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,167,"Infralittoral rock"
"1379","3119","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,167,"Infralittoral rock"
"1380","3120","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,147,"Subtidal sediments"
"1381","3120","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,75,147,"Subtidal sediments"
"1382","3120","goby_spp","Gobiidae","goby_spp",4,NA,1,147,"Subtidal sediments"
"1383","3120","crab_spp",NA,"crab_spp",2,NA,2,147,"Subtidal sediments"
"1384","3121","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,171,"Subtidal sediments"
"1385","3121","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,171,"Subtidal sediments"
"1386","3121","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,171,"Subtidal sediments"
"1387","3122","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,297,"Circalittoral rock"
"1388","3122","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,297,"Circalittoral rock"
"1389","3122","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,297,"Circalittoral rock"
"1390","3122","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",6,297,"Circalittoral rock"
"1391","3123","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,220,"Subtidal sediments"
"1392","3123","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,300,220,"Subtidal sediments"
"1393","3123","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",32,220,"Subtidal sediments"
"1394","3124","Atlantic_cod","Gadidae","Gadus",126436,"Gadus morhua",1,160,"Infralittoral rock"
"1395","3124","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,160,"Infralittoral rock"
"1396","3124","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",5,160,"Infralittoral rock"
"1397","3124","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,160,"Infralittoral rock"
"1398","3124","fish_spp",NA,"fish_spp",3,NA,1,160,"Infralittoral rock"
"1399","3124","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,160,"Infralittoral rock"
"1400","3124","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,160,"Infralittoral rock"
"1401","3125","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,172,"Infralittoral rock"
"1402","3125","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,172,"Infralittoral rock"
"1403","3125","wrasse_spp","Labridae","wrasse_spp",7,NA,1,172,"Infralittoral rock"
"1404","3125","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",26,172,"Infralittoral rock"
"1405","3125","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,172,"Infralittoral rock"
"1406","3125","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,172,"Infralittoral rock"
"1407","3125","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,172,"Infralittoral rock"
"1408","3126","juvenile_spp",NA,"juvenile_spp",5,NA,30,116,"Subtidal seagrass"
"1409","3126","wrasse_spp","Labridae","wrasse_spp",7,NA,1,116,"Subtidal seagrass"
"1410","3126","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,116,"Subtidal seagrass"
"1411","3126","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",2,116,"Subtidal seagrass"
"1412","3126","goby_spp","Gobiidae","goby_spp",4,NA,1,116,"Subtidal seagrass"
"1413","3126","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,40,116,"Subtidal seagrass"
"1414","3127","wrasse_spp","Labridae","wrasse_spp",7,NA,4,46,"Circalittoral rock"
"1415","3127","fish_spp",NA,"fish_spp",3,NA,2,46,"Circalittoral rock"
"1416","3127","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,46,"Circalittoral rock"
"1417","3127","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,46,"Circalittoral rock"
"1418","3127","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,46,"Circalittoral rock"
"1419","3127","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",2,46,"Circalittoral rock"
"1420","3127","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,46,"Circalittoral rock"
"1421","3127","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,46,"Circalittoral rock"
"1422","3127","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,46,"Circalittoral rock"
"1423","3128","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,255,"Circalittoral rock"
"1424","3128","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,255,"Circalittoral rock"
"1425","3128","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,255,"Circalittoral rock"
"1426","3128","fish_spp",NA,"fish_spp",3,NA,1,255,"Circalittoral rock"
"1427","3128","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,255,"Circalittoral rock"
"1428","3128","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,255,"Circalittoral rock"
"1429","3128","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,255,"Circalittoral rock"
"1430","3128","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",2,255,"Circalittoral rock"
"1431","3128","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,255,"Circalittoral rock"
"1432","3128","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,255,"Circalittoral rock"
"1433","3128","wrasse_spp","Labridae","wrasse_spp",7,NA,1,255,"Circalittoral rock"
"1434","3129","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,291,"Infralittoral rock"
"1435","3129","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,291,"Infralittoral rock"
"1436","3129","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",4,291,"Infralittoral rock"
"1437","3129","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,291,"Infralittoral rock"
"1438","3129","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",4,291,"Infralittoral rock"
"1439","3129","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,291,"Infralittoral rock"
"1440","3130","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,243,"Infralittoral rock"
"1441","3130","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,243,"Infralittoral rock"
"1442","3130","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",2,243,"Infralittoral rock"
"1443","3130","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,243,"Infralittoral rock"
"1444","3131","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,23,"Circalittoral rock"
"1445","3131","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",3,23,"Circalittoral rock"
"1446","3131","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,23,"Circalittoral rock"
"1447","3131","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,23,"Circalittoral rock"
"1448","3131","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,23,"Circalittoral rock"
"1449","3131","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",5,23,"Circalittoral rock"
"1450","3131","fish_spp",NA,"fish_spp",3,NA,1,23,"Circalittoral rock"
"1451","3131","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,23,"Circalittoral rock"
"1452","3131","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,23,"Circalittoral rock"
"1453","3131","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,23,"Circalittoral rock"
"1454","3132","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,231,"Circalittoral rock"
"1455","3132","wrasse_spp","Labridae","wrasse_spp",7,NA,2,231,"Circalittoral rock"
"1456","3132","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,231,"Circalittoral rock"
"1457","3132","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,231,"Circalittoral rock"
"1458","3132","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",3,231,"Circalittoral rock"
"1459","3132","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,231,"Circalittoral rock"
"1460","3132","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,231,"Circalittoral rock"
"1461","3133","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",14,247,"Circalittoral rock"
"1462","3133","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,247,"Circalittoral rock"
"1463","3133","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,50,247,"Circalittoral rock"
"1464","3133","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,247,"Circalittoral rock"
"1465","3133","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",5,247,"Circalittoral rock"
"1466","3133","wrasse_spp","Labridae","wrasse_spp",7,NA,3,247,"Circalittoral rock"
"1467","3133","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,247,"Circalittoral rock"
"1468","3133","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,247,"Circalittoral rock"
"1469","3134","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,267,"Infralittoral rock"
"1470","3134","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,267,"Infralittoral rock"
"1471","3134","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",10,267,"Infralittoral rock"
"1472","3134","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,267,"Infralittoral rock"
"1473","3134","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,267,"Infralittoral rock"
"1474","3134","Conger_eel","Congridae","Conger",126285,"Conger conger",1,267,"Infralittoral rock"
"1475","3134","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,267,"Infralittoral rock"
"1476","3134","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,267,"Infralittoral rock"
"1477","3135","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,187,"Infralittoral rock"
"1478","3135","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,187,"Infralittoral rock"
"1479","3135","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,187,"Infralittoral rock"
"1480","3135","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,187,"Infralittoral rock"
"1481","3135","Atlantic_cod","Gadidae","Gadus",126436,"Gadus morhua",1,187,"Infralittoral rock"
"1482","3135","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",2,187,"Infralittoral rock"
"1483","3135","wrasse_spp","Labridae","wrasse_spp",7,NA,2,187,"Infralittoral rock"
"1484","3135","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,187,"Infralittoral rock"
"1485","3135","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,187,"Infralittoral rock"
"1486","3135","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,187,"Infralittoral rock"
"1487","3136","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,218,"Circalittoral rock"
"1488","3136","wrasse_spp","Labridae","wrasse_spp",7,NA,3,218,"Circalittoral rock"
"1489","3136","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,218,"Circalittoral rock"
"1490","3136","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,218,"Circalittoral rock"
"1491","3136","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,218,"Circalittoral rock"
"1492","3136","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",14,218,"Circalittoral rock"
"1493","3137","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,163,"Subtidal sediments"
"1494","3137","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,400,163,"Subtidal sediments"
"1495","3137","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,163,"Subtidal sediments"
"1496","3137","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,163,"Subtidal sediments"
"1497","3137","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,163,"Subtidal sediments"
"1498","3138","goby_spp","Gobiidae","goby_spp",4,NA,1,162,"Subtidal sediments"
"1499","3138","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,162,"Subtidal sediments"
"1500","3138","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,162,"Subtidal sediments"
"1501","3138","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,162,"Subtidal sediments"
"1502","3138","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,162,"Subtidal sediments"
"1503","3139","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",19,103,"Infralittoral rock"
"1504","3139","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",4,103,"Infralittoral rock"
"1505","3139","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,103,"Infralittoral rock"
"1506","3139","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,103,"Infralittoral rock"
"1507","3139","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",6,103,"Infralittoral rock"
"1508","3141","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,136,"Subtidal sediments"
"1509","3141","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,136,"Subtidal sediments"
"1511","3141","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,136,"Subtidal sediments"
"1512","3142","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,20,"Circalittoral rock"
"1513","3142","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,20,"Circalittoral rock"
"1514","3142","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,20,"Circalittoral rock"
"1515","3142","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,20,"Circalittoral rock"
"1516","3142","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,20,"Circalittoral rock"
"1517","3142","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,20,"Circalittoral rock"
